Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Nation Identifer Type ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:10,0.001s,PASSED
partyOnboardingPersonal.inputNationalIdentifierType(s09_nationIdentifierType),Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:10,0.242s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Nation Identifer ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:10,0.001s,PASSED
partyOnboardingPersonal.inputNationalIdentifier(s09_nationIdentifier),Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:10,0.164s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Title ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:10,0.000s,PASSED
partyOnboardingPersonal.inputTitle(s09_title),Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:10,0.151s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Employment Status ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:10,0.001s,PASSED
partyOnboardingPersonal.inputEmploymentStatus(s09_employmentStatus),Chrome 76.0.3809.100,,,2019-08-20 16:51:10,2019-08-20 16:51:11,0.218s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Gender ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:11,0.001s,PASSED
partyOnboardingPersonal.inputGender(s09_gender),Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:11,0.186s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Civil Status ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:11,0.001s,PASSED
partyOnboardingPersonal.inputCivilStatus(s09_civilStatus),Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:11,0.242s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Mother's Maiden Name ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:11,0.001s,PASSED
partyOnboardingPersonal.inputMotherMaidenName(s09_motherMaidenName),Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:11,0.278s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Short Name ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:11,0.000s,PASSED
partyOnboardingPersonal.inputShortName(s09_shortName),Chrome 76.0.3809.100,,,2019-08-20 16:51:11,2019-08-20 16:51:12,0.199s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Grandfather's Name ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.001s,PASSED
partyOnboardingPersonal.inputGrandfatherName(s09_grandfatherName),Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.265s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Nationality ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.001s,PASSED
partyOnboardingPersonal.inputNationality(s09_nationality),Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.213s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Resident Status ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.000s,PASSED
partyOnboardingPersonal.inputResidentStatus(s09_residentStatus),Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.251s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Tax ID Number ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.001s,PASSED
partyOnboardingPersonal.inputTaxIDNumber(s09_taxIDNumber),Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.152s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Religion ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:12,0.001s,PASSED
partyOnboardingPersonal.inputReligion(s09_religion),Chrome 76.0.3809.100,,,2019-08-20 16:51:12,2019-08-20 16:51:13,0.321s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:13,2019-08-20 16:51:13,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:13,2019-08-20 16:51:13,0.184s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:13,2019-08-20 16:51:13,0.001s,PASSED
partyOnboardingPersonal.clickProcessInWarningBox(),Chrome 76.0.3809.100,,,2019-08-20 16:51:13,2019-08-20 16:51:14,0.675s,PASSED
"log.logInfo(""--- Input required fields for Party Address - Input Address Type, User of Communication and Valid From---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:14,2019-08-20 16:51:14,0.001s,PASSED
"partyOnboardingPersonal.inputRDataForAddressParty(s10_addressType, s10_userForCommunication, s10_validFrom)",Chrome 76.0.3809.100,,,2019-08-20 16:51:14,2019-08-20 16:51:19,5.275s,PASSED
"log.logInfo(""--- Input required fields for Party Address - click Next button---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:19,2019-08-20 16:51:19,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:19,2019-08-20 16:51:19,0.215s,PASSED
"log.logInfo(""--- Input data for Party Contacts ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:19,2019-08-20 16:51:19,0.002s,PASSED
"partyOnboardingPersonal.inputDataForPartyContacts(s11_contactMethod, s11_contactTypeLocation, s11_contactCountryCode, s11_contactAreaCode, s11_contactNumber, s11_contactEmail, s11_confirmEmail, s11_validFrom)",Chrome 76.0.3809.100,,,2019-08-20 16:51:19,2019-08-20 16:51:34,14.913s,PASSED
"log.logInfo(""--- Input data for Party Contacts - click Next ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:34,2019-08-20 16:51:34,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:34,2019-08-20 16:51:34,0.169s,PASSED
"log.logInfo(""--- Input Party Required Documents - Input information for document---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:34,2019-08-20 16:51:34,0.001s,PASSED
"partyOnboardingPersonal.inputDataForPartyRequiredDocument(s12_documentCategory, s12_kycExpired, s12_documentType, s12_validFrom, s12_validTo, s12_referenceNumber, s12_issuingAuthority, s12_issuingCountry, s12_documentVerified, s12_image, s12_documentCollectionStatus)",Chrome 76.0.3809.100,,,2019-08-20 16:51:34,2019-08-20 16:51:42,7.322s,PASSED
"log.logInfo(""--- Input Party Required Documents - Click Next button---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:42,2019-08-20 16:51:42,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:42,2019-08-20 16:51:42,0.225s,PASSED
"log.logInfo(""--- Input Party Required Documents - Record PartyID ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:42,2019-08-20 16:51:42,0.001s,PASSED
partyOnboardingPersonal.recordPartyId(),Chrome 76.0.3809.100,,,2019-08-20 16:51:42,2019-08-20 16:51:44,2.434s,PASSED
"log.logInfo(""--- Ask For Approve - Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:44,2019-08-20 16:51:44,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:44,2019-08-20 16:51:44,0.196s,PASSED
"log.logInfo(""--- Ask For Approve - Click Ask For Approval button ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:44,2019-08-20 16:51:44,0.001s,PASSED
partyOnboardingPersonal.clickAskForApprovalbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:44,2019-08-20 16:51:45,0.701s,PASSED
,,,,,,,
Test Cases/DataPreparation/PartyOnboardingPersonal,Chrome 76.0.3809.100,Data Preparation,,2019-08-20 16:51:45,2019-08-20 16:53:03,1m - 17.917s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-20 16:51:45,2019-08-20 16:51:45,0.001s,PASSED
partyOnboardingPersonal = new pageObjects.PartyOnboardingPersonal(),Chrome 76.0.3809.100,,,2019-08-20 16:51:45,2019-08-20 16:51:45,0.001s,PASSED
abtractTest = new commons.AbtractTest(),Chrome 76.0.3809.100,,,2019-08-20 16:51:45,2019-08-20 16:51:45,0.000s,PASSED
excelFiles = new report.ExcelFiles(),Chrome 76.0.3809.100,,,2019-08-20 16:51:45,2019-08-20 16:51:45,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-20 16:51:45,2019-08-20 16:51:45,0.000s,PASSED
"results = """"",Chrome 76.0.3809.100,,,2019-08-20 16:51:45,2019-08-20 16:51:45,0.000s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-20 16:51:45,2019-08-20 16:51:48,3.001s,PASSED
"log.logInfo(""--- Open Party Onboarding in Menu Search ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:48,2019-08-20 16:51:48,0.002s,PASSED
partyOnboardingPersonal.inputPartyOnboardingMenuSearch(),Chrome 76.0.3809.100,,,2019-08-20 16:51:48,2019-08-20 16:51:49,0.386s,PASSED
"log.logInfo(""--- Input Local Global ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:49,2019-08-20 16:51:49,0.000s,PASSED
partyOnboardingPersonal.inputLocalGlobal(s05_localglobal),Chrome 76.0.3809.100,,,2019-08-20 16:51:49,2019-08-20 16:51:51,1.945s,PASSED
"log.logInfo(""--- Input Party Type ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:51,2019-08-20 16:51:51,0.001s,PASSED
partyOnboardingPersonal.inputPartyType(s05_partytype),Chrome 76.0.3809.100,,,2019-08-20 16:51:51,2019-08-20 16:51:51,0.304s,PASSED
"log.logInfo(""--- Input Party Sub Type ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:51,2019-08-20 16:51:51,0.002s,PASSED
partyOnboardingPersonal.inputPartySubType(s05_partysubtype),Chrome 76.0.3809.100,,,2019-08-20 16:51:51,2019-08-20 16:51:52,1.272s,PASSED
"log.logInfo(""--- Input Party Category ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:52,2019-08-20 16:51:52,0.000s,PASSED
partyOnboardingPersonal.inputPartyCategory(s05_partycategory),Chrome 76.0.3809.100,,,2019-08-20 16:51:52,2019-08-20 16:51:52,0.302s,PASSED
"log.logInfo(""--- Check Line of Business ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:52,2019-08-20 16:51:52,0.001s,PASSED
"log.logInfo(""--- Click Next to Party Check List  ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:52,2019-08-20 16:51:52,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:52,2019-08-20 16:51:53,0.167s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-20 16:51:53,2019-08-20 16:51:54,1.004s,PASSED
"log.logInfo(""--- Click Next to Party Pre-Existence Check  ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:54,2019-08-20 16:51:54,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:54,2019-08-20 16:51:54,0.135s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-20 16:51:54,2019-08-20 16:51:55,1.003s,PASSED
"log.logInfo(""--- Input data on Party Pre-Existence Check  ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:55,2019-08-20 16:51:55,0.000s,PASSED
"partyOnboardingPersonal.inputPreExistenceCheck(s08_firstname, s08_dateofbirth, s08_nationalldType, s08_nationalldNo, s08_lastname, s08_strState, s08_district01, s08_district02, s08_district03, s08_strType, s08_strregstrationNo)",Chrome 76.0.3809.100,,,2019-08-20 16:51:55,2019-08-20 16:51:56,1.734s,PASSED
"log.logInfo(""--- Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:56,2019-08-20 16:51:56,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:51:56,2019-08-20 16:51:57,0.147s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - PartyId ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:51:57,2019-08-20 16:51:57,0.001s,PASSED
partyOnboardingPersonal.inputPartyId(),Chrome 76.0.3809.100,,,2019-08-20 16:51:57,2019-08-20 16:52:29,32.652s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Nation Identifer Type ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:29,2019-08-20 16:52:29,0.001s,PASSED
partyOnboardingPersonal.inputNationalIdentifierType(s09_nationIdentifierType),Chrome 76.0.3809.100,,,2019-08-20 16:52:29,2019-08-20 16:52:30,0.268s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Nation Identifer ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.000s,PASSED
partyOnboardingPersonal.inputNationalIdentifier(s09_nationIdentifier),Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.156s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Title ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.002s,PASSED
partyOnboardingPersonal.inputTitle(s09_title),Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.144s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Employment Status ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.001s,PASSED
partyOnboardingPersonal.inputEmploymentStatus(s09_employmentStatus),Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.319s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Gender ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.001s,PASSED
partyOnboardingPersonal.inputGender(s09_gender),Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.183s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Civil Status ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:30,0.001s,PASSED
partyOnboardingPersonal.inputCivilStatus(s09_civilStatus),Chrome 76.0.3809.100,,,2019-08-20 16:52:30,2019-08-20 16:52:31,0.231s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Mother's Maiden Name ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:31,0.000s,PASSED
partyOnboardingPersonal.inputMotherMaidenName(s09_motherMaidenName),Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:31,0.288s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Short Name ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:31,0.001s,PASSED
partyOnboardingPersonal.inputShortName(s09_shortName),Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:31,0.193s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Grandfather's Name ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:31,0.000s,PASSED
partyOnboardingPersonal.inputGrandfatherName(s09_grandfatherName),Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:31,0.277s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Nationality ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:31,0.001s,PASSED
partyOnboardingPersonal.inputNationality(s09_nationality),Chrome 76.0.3809.100,,,2019-08-20 16:52:31,2019-08-20 16:52:32,0.221s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Resident Status ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.001s,PASSED
partyOnboardingPersonal.inputResidentStatus(s09_residentStatus),Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.266s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Tax ID Number ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.000s,PASSED
partyOnboardingPersonal.inputTaxIDNumber(s09_taxIDNumber),Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.153s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Religion ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.000s,PASSED
partyOnboardingPersonal.inputReligion(s09_religion),Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.293s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.181s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:32,0.001s,PASSED
partyOnboardingPersonal.clickProcessInWarningBox(),Chrome 76.0.3809.100,,,2019-08-20 16:52:32,2019-08-20 16:52:33,0.672s,PASSED
"log.logInfo(""--- Input required fields for Party Address - Input Address Type, User of Communication and Valid From---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:33,2019-08-20 16:52:33,0.001s,PASSED
"partyOnboardingPersonal.inputRDataForAddressParty(s10_addressType, s10_userForCommunication, s10_validFrom)",Chrome 76.0.3809.100,,,2019-08-20 16:52:33,2019-08-20 16:52:38,5.196s,PASSED
"log.logInfo(""--- Input required fields for Party Address - click Next button---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:38,2019-08-20 16:52:38,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:52:38,2019-08-20 16:52:39,0.189s,PASSED
"log.logInfo(""--- Input data for Party Contacts ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:39,2019-08-20 16:52:39,0.001s,PASSED
"partyOnboardingPersonal.inputDataForPartyContacts(s11_contactMethod, s11_contactTypeLocation, s11_contactCountryCode, s11_contactAreaCode, s11_contactNumber, s11_contactEmail, s11_confirmEmail, s11_validFrom)",Chrome 76.0.3809.100,,,2019-08-20 16:52:39,2019-08-20 16:52:53,14.612s,PASSED
"log.logInfo(""--- Input data for Party Contacts - click Next ---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:53,2019-08-20 16:52:53,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:52:53,2019-08-20 16:52:53,0.205s,PASSED
"log.logInfo(""--- Input Party Required Documents - Input information for document---"")",Chrome 76.0.3809.100,,,2019-08-20 16:52:53,2019-08-20 16:52:53,0.001s,PASSED
"partyOnboardingPersonal.inputDataForPartyRequiredDocument(s12_documentCategory, s12_kycExpired, s12_documentType, s12_validFrom, s12_validTo, s12_referenceNumber, s12_issuingAuthority, s12_issuingCountry, s12_documentVerified, s12_image, s12_documentCollectionStatus)",Chrome 76.0.3809.100,,,2019-08-20 16:52:53,2019-08-20 16:53:01,7.299s,PASSED
"log.logInfo(""--- Input Party Required Documents - Click Next button---"")",Chrome 76.0.3809.100,,,2019-08-20 16:53:01,2019-08-20 16:53:01,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-20 16:53:01,2019-08-20 16:53:01,0.187s,PASSED
