Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:43:43,2019-08-21 20:43:43,0.133s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 20:43:43,2019-08-21 20:43:44,1.004s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:44,2019-08-21 20:43:44,0.001s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:43:44,2019-08-21 20:43:45,0.151s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:45,2019-08-21 20:43:45,0.000s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 20:43:45,2019-08-21 20:43:46,1.002s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:43:46,2019-08-21 20:43:46,0.127s,PASSED
"log.logInfo(""--- "" + "" Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:46,2019-08-21 20:43:46,0.001s,PASSED
partyOnboardingEnterprise.clickAskForApprovalbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:43:46,2019-08-21 20:43:46,0.658s,PASSED
,,,,,,,
Test Cases/DataPreparation/PartyOnboardingEnterprise,Chrome 76.0.3809.100,,,2019-08-21 20:43:46,2019-08-21 20:46:09,2m - 22.476s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-21 20:43:46,2019-08-21 20:43:46,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-21 20:43:46,2019-08-21 20:43:46,0.001s,PASSED
partyOnboardingEnterprise = new pageObjects.PartyOnboarding(),Chrome 76.0.3809.100,,,2019-08-21 20:43:46,2019-08-21 20:43:46,0.001s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-21 20:43:47,2019-08-21 20:43:50,3.002s,PASSED
"log.logInfo(""--- Open Party Onboarding in Menu Search ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:50,2019-08-21 20:43:50,0.000s,PASSED
partyOnboardingEnterprise.inputPartyOnboardingMenuSearch(),Chrome 76.0.3809.100,,,2019-08-21 20:43:50,2019-08-21 20:43:50,0.302s,PASSED
"log.logInfo(""/---------------Party Onboarding---------------/"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:50,2019-08-21 20:43:50,0.000s,PASSED
"log.logInfo(""--- Input Local Global ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:50,2019-08-21 20:43:50,0.001s,PASSED
partyOnboardingEnterprise.inputLocalGlobal(s01_localglobal),Chrome 76.0.3809.100,,,2019-08-21 20:43:50,2019-08-21 20:43:51,1.528s,PASSED
"log.logInfo(""--- Input Party Type ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:51,2019-08-21 20:43:51,0.000s,PASSED
partyOnboardingEnterprise.inputPartyType(s01_partytype),Chrome 76.0.3809.100,,,2019-08-21 20:43:51,2019-08-21 20:43:52,0.287s,PASSED
"log.logInfo(""--- Input Party Sub Type ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:52,2019-08-21 20:43:52,0.001s,PASSED
partyOnboardingEnterprise.inputPartySubType(s01_partysubtype),Chrome 76.0.3809.100,,,2019-08-21 20:43:52,2019-08-21 20:43:54,1.930s,PASSED
"log.logInfo(""--- Input Party Category ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:54,2019-08-21 20:43:54,0.002s,PASSED
partyOnboardingEnterprise.inputPartyCategory(s01_partycategory),Chrome 76.0.3809.100,,,2019-08-21 20:43:54,2019-08-21 20:43:54,0.205s,PASSED
"log.logInfo(""--- Check Line of Business ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:54,2019-08-21 20:43:54,0.001s,PASSED
"partyOnboardingEnterprise.clickLineofBusiness(s01_lineofbusiness, findTestObject(""PartyOnboarding/PartyOnboarding/div_Core Banking""))",Chrome 76.0.3809.100,,,2019-08-21 20:43:54,2019-08-21 20:43:54,0.692s,PASSED
"log.logInfo(""--- Click Next to Party Check List  ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:54,2019-08-21 20:43:54,0.001s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:43:54,2019-08-21 20:43:55,0.126s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 20:43:55,2019-08-21 20:43:56,1.003s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:43:56,2019-08-21 20:43:56,0.125s,PASSED
"log.logInfo(""/---------------Pre-Existence Check---------------/"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:56,2019-08-21 20:43:56,0.000s,PASSED
partyOnboardingEnterprise.inputEnterpriseName(s02_enterpriseName),Chrome 76.0.3809.100,,,2019-08-21 20:43:56,2019-08-21 20:43:57,0.802s,PASSED
partyOnboardingEnterprise.inputRegistration(),Chrome 76.0.3809.100,,,2019-08-21 20:43:57,2019-08-21 20:43:57,0.141s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:43:57,2019-08-21 20:43:57,0.103s,PASSED
"log.logInfo(""/--------------- Party Onboarding---------------/"")",Chrome 76.0.3809.100,,,2019-08-21 20:43:57,2019-08-21 20:43:57,0.000s,PASSED
partyOnboardingEnterprise.inputPartyId(),Chrome 76.0.3809.100,,,2019-08-21 20:43:57,2019-08-21 20:44:29,32.673s,PASSED
partyOnboardingEnterprise.inputShortNameEnterprise(s03_shortName),Chrome 76.0.3809.100,,,2019-08-21 20:44:29,2019-08-21 20:44:30,0.255s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:44:30,2019-08-21 20:44:30,0.140s,PASSED
partyOnboardingEnterprise.clickProcessInWarningBox(),Chrome 76.0.3809.100,,,2019-08-21 20:44:30,2019-08-21 20:44:31,0.726s,PASSED
"log.logInfo(""/--------------- Party Onboarding - Address---------------/"")",Chrome 76.0.3809.100,,,2019-08-21 20:44:31,2019-08-21 20:44:31,0.000s,PASSED
"partyOnboardingEnterprise.inputRDataForAddressParty(s04_addressType, s04_userForCommunication, s04_validFrom)",Chrome 76.0.3809.100,,,2019-08-21 20:44:31,2019-08-21 20:44:35,4.775s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:44:35,2019-08-21 20:44:35,0.160s,PASSED
"partyOnboardingEnterprise.inputDataForPartyContacts(s05_contactMethod, s05_contactTypeLocation, s05_contactCountryCode, s05_contactAreaCode, s05_contactNumber, s05_contactEmail, s05_confirmEmail, s05_validFrom)",Chrome 76.0.3809.100,,,2019-08-21 20:44:35,2019-08-21 20:44:50,14.244s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:44:50,2019-08-21 20:44:50,0.143s,PASSED
"partyOnboardingEnterprise.inputDataForPartyRequiredDocuments(s06_documentCategory, s06_kycExpired, s06_documentType, s06_validFrom, s06_validTo, s06_referenceNumber, s06_issuingAuthority, s06_issuingCountry, s06_documentVerified, s06_image, s06_documentCollectionStatus)",Chrome 76.0.3809.100,,,2019-08-21 20:44:50,2019-08-21 20:46:06,1m - 15.876s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:46:06,2019-08-21 20:46:06,0.126s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 20:46:06,2019-08-21 20:46:07,1.001s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:07,2019-08-21 20:46:07,0.002s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:46:07,2019-08-21 20:46:07,0.170s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:07,2019-08-21 20:46:07,0.000s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 20:46:07,2019-08-21 20:46:08,1.001s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:46:08,2019-08-21 20:46:08,0.176s,PASSED
"log.logInfo(""--- "" + "" Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:08,2019-08-21 20:46:08,0.001s,PASSED
partyOnboardingEnterprise.clickAskForApprovalbutton(),Chrome 76.0.3809.100,,,2019-08-21 20:46:08,2019-08-21 20:46:09,0.670s,PASSED
,,,,,,,
Test Cases/DataPreparation/PartyOnboardingEnterprise,Chrome 76.0.3809.100,,,2019-08-21 20:46:09,2019-08-21 20:48:31,2m - 22.589s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-21 20:46:09,2019-08-21 20:46:09,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-21 20:46:09,2019-08-21 20:46:09,0.000s,PASSED
partyOnboardingEnterprise = new pageObjects.PartyOnboarding(),Chrome 76.0.3809.100,,,2019-08-21 20:46:09,2019-08-21 20:46:09,0.001s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-21 20:46:09,2019-08-21 20:46:12,3.002s,PASSED
"log.logInfo(""--- Open Party Onboarding in Menu Search ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:12,2019-08-21 20:46:12,0.001s,PASSED
partyOnboardingEnterprise.inputPartyOnboardingMenuSearch(),Chrome 76.0.3809.100,,,2019-08-21 20:46:12,2019-08-21 20:46:12,0.321s,PASSED
"log.logInfo(""/---------------Party Onboarding---------------/"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:12,2019-08-21 20:46:12,0.000s,PASSED
"log.logInfo(""--- Input Local Global ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:12,2019-08-21 20:46:12,0.001s,PASSED
partyOnboardingEnterprise.inputLocalGlobal(s01_localglobal),Chrome 76.0.3809.100,,,2019-08-21 20:46:12,2019-08-21 20:46:14,1.516s,PASSED
"log.logInfo(""--- Input Party Type ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:14,2019-08-21 20:46:14,0.001s,PASSED
partyOnboardingEnterprise.inputPartyType(s01_partytype),Chrome 76.0.3809.100,,,2019-08-21 20:46:14,2019-08-21 20:46:14,0.295s,PASSED
"log.logInfo(""--- Input Party Sub Type ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:14,2019-08-21 20:46:14,0.000s,PASSED
partyOnboardingEnterprise.inputPartySubType(s01_partysubtype),Chrome 76.0.3809.100,,,2019-08-21 20:46:14,2019-08-21 20:46:16,1.928s,PASSED
"log.logInfo(""--- Input Party Category ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:16,2019-08-21 20:46:16,0.000s,PASSED
partyOnboardingEnterprise.inputPartyCategory(s01_partycategory),Chrome 76.0.3809.100,,,2019-08-21 20:46:16,2019-08-21 20:46:16,0.170s,PASSED
"log.logInfo(""--- Check Line of Business ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:16,2019-08-21 20:46:16,0.001s,PASSED
"partyOnboardingEnterprise.clickLineofBusiness(s01_lineofbusiness, findTestObject(""PartyOnboarding/PartyOnboarding/div_Core Banking""))",Chrome 76.0.3809.100,,,2019-08-21 20:46:16,2019-08-21 20:46:17,0.729s,PASSED
"log.logInfo(""--- Click Next to Party Check List  ---"")",Chrome 76.0.3809.100,,,2019-08-21 20:46:17,2019-08-21 20:46:17,0.000s,PASSED
