Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 20:00:54,2019-08-22 20:00:54,0.002s,PASSED
partyOnboardingPersonal = new pageObjects.PartyOnboarding(),Chrome 76.0.3809.100,,,2019-08-22 20:00:54,2019-08-22 20:00:54,0.062s,PASSED
abtractTest = new commons.AbtractTest(),Chrome 76.0.3809.100,,,2019-08-22 20:00:54,2019-08-22 20:00:54,0.004s,PASSED
excelFiles = new report.ExcelFiles(),Chrome 76.0.3809.100,,,2019-08-22 20:00:54,2019-08-22 20:00:54,0.002s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-22 20:00:54,2019-08-22 20:00:54,0.001s,PASSED
"results = """"",Chrome 76.0.3809.100,,,2019-08-22 20:00:54,2019-08-22 20:00:54,0.001s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-22 20:00:54,2019-08-22 20:00:57,3.039s,PASSED
"log.logInfo(""--- Open Party Onboarding in Menu Search ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:00:57,2019-08-22 20:00:57,0.002s,PASSED
partyOnboardingPersonal.inputPartyOnboardingMenuSearch(),Chrome 76.0.3809.100,,,2019-08-22 20:00:57,2019-08-22 20:00:58,0.438s,PASSED
"log.logInfo(""--- Input Local Global ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:00:58,2019-08-22 20:00:58,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:00:58,2019-08-22 20:01:00,2.005s,PASSED
partyOnboardingPersonal.inputLocalGlobal(s05_localglobal),Chrome 76.0.3809.100,,,2019-08-22 20:01:00,2019-08-22 20:01:00,0.510s,PASSED
"log.logInfo(""--- Input Party Type ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:00,2019-08-22 20:01:00,0.003s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:00,2019-08-22 20:01:02,2.004s,PASSED
partyOnboardingPersonal.inputPartyType(s05_partytype),Chrome 76.0.3809.100,,,2019-08-22 20:01:02,2019-08-22 20:01:02,0.256s,PASSED
"log.logInfo(""--- Input Party Sub Type ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:02,2019-08-22 20:01:02,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:02,2019-08-22 20:01:04,2.002s,PASSED
partyOnboardingPersonal.inputPartySubType(s05_partysubtype),Chrome 76.0.3809.100,,,2019-08-22 20:01:04,2019-08-22 20:01:06,1.272s,PASSED
"log.logInfo(""--- Input Party Category ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:06,2019-08-22 20:01:06,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:06,2019-08-22 20:01:08,2.004s,PASSED
partyOnboardingPersonal.inputPartyCategory(s05_partycategory),Chrome 76.0.3809.100,,,2019-08-22 20:01:08,2019-08-22 20:01:08,0.189s,PASSED
"log.logInfo(""--- Check Line of Business ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:08,2019-08-22 20:01:08,0.000s,PASSED
"log.logInfo(""--- Click Next to Party Check List  ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:08,2019-08-22 20:01:08,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:08,2019-08-22 20:01:10,2.002s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:01:10,2019-08-22 20:01:10,0.240s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-22 20:01:10,2019-08-22 20:01:11,1.006s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:11,2019-08-22 20:01:13,2.005s,PASSED
"log.logInfo(""--- Click Next to Party Pre-Existence Check  ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:13,2019-08-22 20:01:13,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:01:13,2019-08-22 20:01:13,0.162s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-22 20:01:13,2019-08-22 20:01:14,1.004s,PASSED
"log.logInfo(""--- Input data on Party Pre-Existence Check  ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:14,2019-08-22 20:01:14,0.008s,PASSED
"partyOnboardingPersonal.inputPreExistenceCheck(s08_firstname, s08_dateofbirth, s08_nationalldType, s08_nationalldNo, s08_lastname, s08_strState, s08_district01, s08_district02, s08_district03, s08_strType, s08_strregstrationNo)",Chrome 76.0.3809.100,,,2019-08-22 20:01:14,2019-08-22 20:01:29,15.197s,PASSED
"log.logInfo(""--- Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:29,2019-08-22 20:01:29,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:29,2019-08-22 20:01:31,2.003s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:01:31,2019-08-22 20:01:32,0.142s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - PartyId ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:32,2019-08-22 20:01:32,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:32,2019-08-22 20:01:34,2.003s,PASSED
partyOnboardingPersonal.inputPartyId(),Chrome 76.0.3809.100,,,2019-08-22 20:01:34,2019-08-22 20:01:39,5.511s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Nation Identifer Type ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:39,2019-08-22 20:01:39,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:39,2019-08-22 20:01:41,2.002s,PASSED
partyOnboardingPersonal.inputNationalIdentifierType(s09_nationIdentifierType),Chrome 76.0.3809.100,,,2019-08-22 20:01:41,2019-08-22 20:01:41,0.267s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Nation Identifer ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:41,2019-08-22 20:01:41,0.002s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:41,2019-08-22 20:01:43,2.003s,PASSED
partyOnboardingPersonal.inputNationalIdentifier(s09_nationIdentifier),Chrome 76.0.3809.100,,,2019-08-22 20:01:43,2019-08-22 20:01:44,0.147s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Title ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:44,2019-08-22 20:01:44,0.002s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:44,2019-08-22 20:01:46,2.005s,PASSED
partyOnboardingPersonal.inputTitle(s09_title),Chrome 76.0.3809.100,,,2019-08-22 20:01:46,2019-08-22 20:01:46,0.154s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Employment Status ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:46,2019-08-22 20:01:46,0.002s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:46,2019-08-22 20:01:48,2.005s,PASSED
partyOnboardingPersonal.inputEmploymentStatus(s09_employmentStatus),Chrome 76.0.3809.100,,,2019-08-22 20:01:48,2019-08-22 20:01:48,0.227s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Gender ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:48,2019-08-22 20:01:48,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:48,2019-08-22 20:01:50,2.003s,PASSED
partyOnboardingPersonal.inputGender(s09_gender),Chrome 76.0.3809.100,,,2019-08-22 20:01:50,2019-08-22 20:01:50,0.206s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Civil Status ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:50,2019-08-22 20:01:50,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:50,2019-08-22 20:01:52,2.003s,PASSED
partyOnboardingPersonal.inputCivilStatus(s09_civilStatus),Chrome 76.0.3809.100,,,2019-08-22 20:01:52,2019-08-22 20:01:52,0.204s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Mother's Maiden Name ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:52,2019-08-22 20:01:52,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:52,2019-08-22 20:01:54,2.002s,PASSED
partyOnboardingPersonal.inputMotherMaidenName(s09_motherMaidenName),Chrome 76.0.3809.100,,,2019-08-22 20:01:54,2019-08-22 20:01:55,0.273s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:55,2019-08-22 20:01:57,2.002s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Short Name ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:57,2019-08-22 20:01:57,0.001s,PASSED
partyOnboardingPersonal.inputShortName(s09_shortName),Chrome 76.0.3809.100,,,2019-08-22 20:01:57,2019-08-22 20:01:57,0.214s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Grandfather's Name ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:57,2019-08-22 20:01:57,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:57,2019-08-22 20:01:59,2.003s,PASSED
partyOnboardingPersonal.inputGrandfatherName(s09_grandfatherName),Chrome 76.0.3809.100,,,2019-08-22 20:01:59,2019-08-22 20:01:59,0.310s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Nationality ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:01:59,2019-08-22 20:01:59,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:01:59,2019-08-22 20:02:01,2.008s,PASSED
partyOnboardingPersonal.inputNationality(s09_nationality),Chrome 76.0.3809.100,,,2019-08-22 20:02:01,2019-08-22 20:02:01,0.214s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Resident Status ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:01,2019-08-22 20:02:01,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:01,2019-08-22 20:02:03,2.005s,PASSED
partyOnboardingPersonal.inputResidentStatus(s09_residentStatus),Chrome 76.0.3809.100,,,2019-08-22 20:02:03,2019-08-22 20:02:04,0.205s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Tax ID Number ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:04,2019-08-22 20:02:04,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:04,2019-08-22 20:02:06,2.004s,PASSED
partyOnboardingPersonal.inputTaxIDNumber(s09_taxIDNumber),Chrome 76.0.3809.100,,,2019-08-22 20:02:06,2019-08-22 20:02:06,0.155s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Religion ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:06,2019-08-22 20:02:06,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:06,2019-08-22 20:02:08,2.038s,PASSED
partyOnboardingPersonal.inputReligion(s09_religion),Chrome 76.0.3809.100,,,2019-08-22 20:02:08,2019-08-22 20:02:08,0.351s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:08,2019-08-22 20:02:08,0.002s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:08,2019-08-22 20:02:10,2.003s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:02:10,2019-08-22 20:02:10,0.183s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:10,2019-08-22 20:02:10,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:10,2019-08-22 20:02:12,2.002s,PASSED
partyOnboardingPersonal.clickProcessInWarningBox(),Chrome 76.0.3809.100,,,2019-08-22 20:02:12,2019-08-22 20:02:13,0.156s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:13,2019-08-22 20:02:15,2.004s,PASSED
"log.logInfo(""--- Input required fields for Party Address - Input Address Type, User of Communication and Valid From---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:15,2019-08-22 20:02:15,0.001s,PASSED
"partyOnboardingPersonal.inputRDataForAddressParty(s10_addressType, s10_userForCommunication, s10_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 20:02:15,2019-08-22 20:02:51,36.416s,PASSED
"log.logInfo(""--- Input required fields for Party Address - click Next button---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:51,2019-08-22 20:02:51,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:51,2019-08-22 20:02:53,2.003s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:02:53,2019-08-22 20:02:53,0.155s,PASSED
"log.logInfo(""--- Input data for Party Contacts ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:02:53,2019-08-22 20:02:53,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:02:53,2019-08-22 20:02:55,2.002s,PASSED
"partyOnboardingPersonal.inputDataForPartyContacts(s11_contactMethod, s11_contactTypeLocation, s11_contactCountryCode, s11_contactAreaCode, s11_contactNumber, s11_contactEmail, s11_confirmEmail, s11_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 20:02:55,2019-08-22 20:03:50,54.811s,PASSED
"log.logInfo(""--- Input data for Party Contacts - click Next ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:03:50,2019-08-22 20:03:50,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:03:50,2019-08-22 20:03:52,2.003s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:03:52,2019-08-22 20:03:52,0.157s,PASSED
"log.logInfo(""--- Input Party Required Documents - Input information for document---"")",Chrome 76.0.3809.100,,,2019-08-22 20:03:52,2019-08-22 20:03:52,0.000s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:03:52,2019-08-22 20:03:54,2.003s,PASSED
"partyOnboardingPersonal.inputDataForPartyRequiredDocuments(s12_documentCategory, s12_kycExpired, s12_documentType, s12_validFrom, s12_validTo, s12_referenceNumber, s12_issuingAuthority, s12_issuingCountry, s12_documentVerified, s12_image, s12_documentCollectionStatus)",Chrome 76.0.3809.100,,,2019-08-22 20:03:54,2019-08-22 20:04:09,15.381s,PASSED
"log.logInfo(""--- Input Party Required Documents - Click Next button---"")",Chrome 76.0.3809.100,,,2019-08-22 20:04:09,2019-08-22 20:04:09,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:04:09,2019-08-22 20:04:11,2.002s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:04:11,2019-08-22 20:04:12,0.156s,PASSED
"log.logInfo(""--- Input Party Required Documents - Record PartyID ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:04:12,2019-08-22 20:04:12,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:04:12,2019-08-22 20:04:14,2.005s,PASSED
"log.logInfo(""--- Ask For Approve - Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:04:14,2019-08-22 20:04:14,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:04:14,2019-08-22 20:04:14,0.147s,PASSED
"log.logInfo(""--- Ask For Approve - Click Ask For Approval button ---"")",Chrome 76.0.3809.100,,,2019-08-22 20:04:14,2019-08-22 20:04:14,0.001s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-22 20:04:14,2019-08-22 20:04:16,2.003s,PASSED
partyOnboardingPersonal.clickAskForApprovalbutton(),Chrome 76.0.3809.100,,,2019-08-22 20:04:16,2019-08-22 20:04:16,0.168s,PASSED
,,,,,,,
Test Cases/LogOutFromSystem,Chrome 76.0.3809.100,,,2019-08-22 20:04:16,2019-08-22 20:04:16,0.436s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 20:04:16,2019-08-22 20:04:16,0.001s,PASSED
"click(findTestObject(""LogOut/Menu_Logoff""))",Chrome 76.0.3809.100,,,2019-08-22 20:04:16,2019-08-22 20:04:16,0.099s,PASSED
"click(findTestObject(""LogOut/SignOut""))",Chrome 76.0.3809.100,,,2019-08-22 20:04:16,2019-08-22 20:04:16,0.088s,PASSED
